close
0.428508
0.410837
0.413998
0.408629
0.4016
0.404
0.411401
0.431601
0.428068
0.43374399999999996
0.431001
0.438669
0.45874799999999993
0.45551400000000003
0.47248900000000005
0.483491
0.44721400000000006
0.450908
0.41001099999999996
0.436647
0.461977
0.469161
0.42828
0.42588100000000007
0.413037
0.420847
0.416372
0.394469
0.318902
0.37
0.37149499999999996
0.36999899999999997
0.403501
0.391004
0.39
0.36099899999999996
0.359587
0.378
0.366002
0.392075
0.388235
0.4193
0.41745
0.417469
0.43785100000000005
0.43784799999999996
0.438
0.431
0.42085900000000004
0.42924300000000004
0.4369
0.4423
0.464
0.478695
0.47830600000000006
0.48214300000000004
0.543
0.564998
0.5869989999999999
0.5709989999999999
0.576002
0.5595
0.5512060000000001
0.56839
0.601001
0.6024970000000001
0.595002
0.591593
0.5477029999999999
0.568999
0.5861770000000001
0.576883
0.571964
0.6169979999999999
0.61205
0.6463
0.6753979999999999
0.701998
0.711504
0.7357090000000001
0.7345010000000001
0.696012
0.706404
0.7303
0.7079989999999999
0.650698
0.624505
0.5811029999999999
0.6465989999999999
0.657499
0.724006
0.78645
0.7699189999999999
0.7761939999999999
0.8038
0.8212
0.811951
0.820592
0.801999
0.8138
0.870001
0.912802
0.965
0.9896799999999999
0.9687879999999999
0.9838959999999999
1.078299
1.089001
1.116541
1.1579
1.169999
1.355005
1.6599
1.588
1.4656069999999999
1.489998
1.658797
1.6349989999999999
1.603329
1.633498
1.753983
1.910266
1.886002
1.885625
1.7295200000000002
1.648898
1.549264
1.332661
1.33
1.35
1.369934
1.568901
1.545999
1.418211
1.43789
1.244001
1.371636
1.338
1.467511
1.491951
1.505954
1.6960389999999999
1.706979
1.615003
1.4902540000000002
1.44
1.490709
1.323878
1.374001
1.421
1.347499
1.353993
1.09
1.0988790000000002
1.0961969999999999
1.147498
1.279994
1.153
1.0760049999999999
1.079918
1.1349989999999999
1.117527
1.1089
1.1491
1.1879950000000001
1.1251
1.023751
1.02851
0.922452
0.8873030000000001
0.9199959999999999
0.818481
0.693999
0.7652140000000001
0.7599
0.778402
0.868392
0.853398
0.806388
0.8903
0.8539899999999999
0.944999
1.000009
1.015998
1.103955
1.038343
1.1153
1.120099
1.04376
0.9811040000000001
1.013104
0.9694510000000001
0.959
1.0324
1.056904
1.032676
1.092
1.1039
1.146448
1.1515
1.1454
1.071648
0.991
0.927164
0.9227
0.877022
0.953357
0.913134
0.915
0.817
0.824098
0.826
0.7824800000000001
0.818999
0.86
0.890998
0.8885
0.87229
0.889803
0.8546860000000001
0.847015
0.813423
0.779551
0.79493
0.709014
0.6840229999999999
0.692391
0.681301
0.7056
0.740521
0.67961
0.677076
0.660139
0.68958
0.7018
0.678272
0.6843899999999999
0.695379
0.7923
0.787741
0.799901
0.8355
0.806492
0.788502
0.8173
0.8278
0.885698
0.891531
0.8787020000000001
0.893401
0.9619989999999999
0.886999
0.9266
0.8915350000000001
0.9348
0.9419
0.924601
0.907148
0.924784
0.975
0.971399
0.9864
0.965901
0.9365
0.9187559999999999
0.931
0.90022
0.84
0.8465940000000001
0.8679709999999999
0.866334
0.8462
0.833
0.804146
0.823981
0.823349
0.852698
0.838124
0.797711
0.750195
0.757501
0.7457
0.733396
0.733899
0.7099
0.746129
0.737596
0.748501
0.752101
0.764003
0.7714260000000001
0.7487
0.7625
0.765884
0.769108
0.7603439999999999
0.749173
0.676499
0.6872
0.653
0.629278
0.6635979999999999
0.63889
0.6483979999999999
0.644961
0.671246
0.674121
0.6761510000000001
0.671884
0.6045
0.6149979999999999
0.613697
0.6252
0.607078
0.613373
0.585398
0.619792
0.639007
0.635681
0.661529
0.651386
0.658698
0.65292
0.660978
0.6756979999999999
0.6712100000000001
0.666212
0.629691
0.637807
0.625057
0.6214569999999999
0.625199
0.635301
0.672335
0.731744
0.73819
0.746621
0.733753
0.7398779999999999
0.739479
0.772101
0.839724
0.8175640000000001
0.792
0.818857
0.8225040000000001
0.8211
0.817392
0.773093
0.760458
0.752571
0.7418779999999999
0.700984
0.7024189999999999
0.6934819999999999
0.672006
0.6285
0.652979
0.614401
0.623235
0.630833
0.624635
0.618808
0.6267159999999999
0.631175
0.658449
0.638796
0.647753
0.625484
0.648
0.636089
0.652501
0.668164
0.6733640000000001
0.67
0.690864
0.707611
0.703122
0.698484
0.701121
0.720001
0.730201
0.726302
0.7359060000000001
0.67
0.651601
0.639554
0.618505
0.625081
0.6312
0.629491
0.633862
0.648738
0.647663
0.651496
0.6505
0.624869
0.633645
0.639189
0.6492
0.675902
0.672305
0.6708
0.658139
0.644754
0.646512
0.668913
0.663458
0.6596380000000001
0.6626569999999999
0.661161
0.652579
0.651
0.659379
0.663565
0.6594270000000001
0.6615260000000001
0.667301
0.665661
0.6631
0.625268
0.629801
0.633293
0.633934
0.67525
0.6759270000000001
0.674089
0.661896
0.652888
0.65884
0.659011
0.6581199999999999
0.655351
0.65655
0.652809
0.653863
0.65056
0.648993
0.63445
0.633087
0.637193
0.641
0.6433979999999999
0.638709
0.6485850000000001
0.646899
0.651911
0.657846
0.647984
0.641999
0.643305
0.644981
0.645307
0.645766
0.592241
0.57534
0.5655939999999999
0.562829
0.5662
0.49100299999999997
0.45588599999999996
0.466107
0.437
0.442061
0.393244
0.408578
0.38622
0.387521
0.42648500000000006
0.429584
0.404132
0.41900200000000004
0.416101
0.388401
0.39516399999999996
0.37698400000000004
0.350875
0.340355
0.341093
0.354537
0.34328800000000004
0.338039
0.3445
0.330206
0.322417
0.32117199999999996
0.322867
0.350908
0.365298
0.366222
0.404962
0.383866
0.394891
0.392971
0.400801
0.374579
0.377774
0.35679099999999997
0.38392600000000005
0.369532
0.380191
0.37029
0.379714
0.385856
0.376678
0.379201
0.377096
0.39876
0.397545
0.395513
0.396665
0.358588
0.360131
0.358313
0.347681
0.362609
0.355306
0.359184
0.361621
0.359487
0.36653
0.353928
0.35269
0.357093
0.35528200000000004
0.356962
0.356529
0.356525
0.355084
0.343415
0.341104
0.34581799999999996
0.34341
0.34620700000000004
0.350477
0.34581100000000004
0.34632199999999996
0.347159
0.340537
0.33984000000000003
0.365904
0.366518
0.368006
0.363105
0.363146
0.36094
0.359056
0.360247
0.36184099999999997
0.366758
0.38986
0.390779
0.396974
0.393731
0.3962
0.41177600000000003
0.374356
0.382792
0.380923
0.381807
0.381369
0.3823
0.38199299999999997
0.380775
0.37153
0.385773
0.386184
0.387364
0.38648899999999997
0.394304
0.39168200000000003
0.38716100000000003
0.388273
0.3866
0.387712
0.392376
0.400598
0.39811399999999997
0.398781
0.401553
0.404304
0.398064
0.39869299999999996
0.40060100000000004
0.39921799999999996
0.39361199999999996
0.394855
0.403805
0.402781
0.410325
0.41069700000000003
0.41039499999999995
0.41445600000000005
0.485729
0.49326000000000003
0.48986599999999997
0.500495
0.5043890000000001
0.517027
0.52369
0.515
0.530825
0.501737
0.504801
0.504522
0.51313
0.502495
0.517372
0.520282
0.525844
0.525868
0.529173
0.525614
0.535714
0.549331
0.5415
0.52199
0.53141
0.529569
0.530752
0.523814
0.532081
0.53832
0.549287
0.5772689999999999
0.5829449999999999
0.577562
0.574779
0.584634
0.598729
0.6209180000000001
0.637333
0.707622
0.696731
0.779071
0.794756
0.816987
0.786659
0.735526
0.725745
0.8148479999999999
0.7938149999999999
0.7904869999999999
0.762843
0.785151
0.796487
0.802541
0.8614430000000001
0.875632
0.8715639999999999
0.864568
0.8269540000000001
0.8555
0.8544069999999999
0.872598
0.811582
0.768703
0.77765
0.77867
0.798053
0.789362
0.762813
0.798275
0.7884899999999999
0.812764
0.8218540000000001
0.865
0.88087
0.895333
0.9313959999999999
0.9081549999999999
0.925549
0.9517120000000001
1.015986
1.07295
1.0906069999999999
1.105659
1.182086
1.30938
1.1329989999999999
1.240063
1.190313
1.08541
1.0624930000000001
1.084285
1.194
1.114567
1.097073
1.125649
1.140624
1.22386
1.254341
1.2108370000000002
1.1342889999999999
1.175722
1.135576
1.017418
1.083872
0.943959
0.966792
1.062716
1.050429
1.074023
1.058945
1.034031
0.986491
0.9763280000000001
0.9879870000000001
0.9824
0.947652
0.9541540000000001
0.9507639999999999
0.957421
1.008053
1.037499
1.052375
1.0816860000000001
1.0929229999999999
1.18288
1.148169
1.197503
1.199977
1.187999
1.130931
1.1549969999999998
1.139608
1.0892709999999999
1.0050370000000002
1.029393
1.0331540000000001
1.0216020000000001
1.030678
1.0915540000000001
1.076051
1.014257
1.0099879999999999
1.0389549999999999
1.013435
1.014269
1.037225
1.018505
0.9721
0.949844
0.9584540000000001
0.9587469999999999
0.972498
1.034
1.061528
1.056702
1.056449
1.029873
1.045588
1.038118
1.0303120000000001
1.009815
1.015833
1.041501
1.034206
1.0335020000000001
1.030201
1.025131
1.018782
1.015699
1.024429
1.016859
0.9986389999999999
1.002887
0.970225
0.8493139999999999
0.8430049999999999
0.806373
0.8177909999999999
0.819881
0.8043819999999999
0.8289340000000001
0.8292440000000001
0.835994
0.8223959999999999
0.813713
0.812619
0.785425
0.819009
0.816839
0.856074
0.8558030000000001
0.82585
0.830009
0.827501
0.8348200000000001
0.815929
0.7991739999999999
0.8070579999999999
0.794701
0.794801
0.822335
0.8197270000000001
0.802
0.7466619999999999
0.741241
0.865502
0.923
0.952993
0.9205139999999999
0.9407620000000001
0.915472
0.914085
0.923161
0.928952
0.9194709999999999
0.939335
0.930866
0.9339049999999999
0.9216200000000001
0.877373
0.880941
0.903947
0.8733270000000001
0.882194
0.877712
0.864668
0.847173
0.849102
0.85024
0.818717
0.8133640000000001
0.809801
0.762774
0.726823
0.731157
0.6903279999999999
0.710957
0.7156140000000001
0.7508520000000001
0.741949
0.773968
0.754189
0.739089
0.729428
0.729271
0.719432
0.7389
0.752747
0.748821
0.751011
0.7338640000000001
0.722413
0.721
0.719808
0.7258479999999999
0.7064050000000001
0.711859
0.689172
0.662382
0.727783
0.71503
0.718783
0.713275
0.7501439999999999
0.731709
0.725577
0.720463
0.7202
0.725474
0.731614
0.7388239999999999
0.7246
0.7195229999999999
0.7200850000000001
0.696571
0.734496
0.7354109999999999
0.735875
0.7758
0.814528
0.8055979999999999
0.781776
0.819702
0.8020010000000001
0.818498
0.811034
0.881001
0.882141
0.872001
0.8913280000000001
0.8915959999999999
0.8701700000000001
0.8642350000000001
0.873603
0.868236
0.8404520000000001
0.8439
0.834058
0.8615
0.890757
0.937421
0.9301530000000001
0.9513209999999999
0.9352889999999999
0.9384610000000001
0.9331510000000001
0.9292239999999999
0.919702
0.9612040000000001
0.9772
0.9813729999999999
0.989505
1.015175
0.985183
1.022308
1.032646
1.0229629999999998
1.0344360000000001
0.9904719999999999
0.991727
0.9706
1.016471
0.9593790000000001
0.959642
0.9677049999999999
0.9650860000000001
0.99364
0.9656129999999999
0.931584
0.878525
0.8823209999999999
0.869291
0.852361
0.853188
0.891524
0.876007
0.8750870000000001
0.905468
0.9131879999999999
0.888666
0.803331
0.792987
0.789456
0.793452
0.48
0.55786
0.517206
0.53613
0.502897
0.5312640000000001
0.539304
0.616237
0.6208359999999999
0.618698
0.581619
0.6467310000000001
0.6744720000000001
0.667743
0.673736
0.635911
0.6236649999999999
0.588142
0.6394380000000001
0.641044
0.664292
0.679409
0.6734100000000001
0.685699
0.6772779999999999
0.7329899999999999
0.7197319999999999
0.736128
0.728354
0.6858920000000001
0.687683
0.690379
0.683791
0.68687
0.6621239999999999
0.710194
0.702755
0.7248600000000001
0.712074
0.682683
0.684137
0.712514
0.748239
0.7505
0.753867
0.76931
0.777462
0.773898
0.877857
0.862
0.8826959999999999
0.8972049999999999
0.889416
0.8871959999999999
0.902183
0.914292
0.99864
0.980001
0.95394
0.8722770000000001
0.856152
0.8810790000000001
0.9309370000000001
0.9791979999999999
0.931642
0.938127
0.9680040000000001
0.9733930000000001
0.9775530000000001
0.9511430000000001
0.9068649999999999
0.917
0.9179149999999999
0.872034
0.890035
0.8841180000000001
0.920407
0.9575889999999999
0.942707
0.969772
0.9448270000000001
1.0200770000000001
0.9518040000000001
0.9666239999999999
0.9789059999999999
0.962116
0.9666299999999999
0.974699
0.978201
0.9772430000000001
0.9885
0.92804
